grape_name,wine_name,wine_ratingAVG,wine_price,wine_ratingCOUNT
Tempranillo,Pingus,4.6,3395.0,6013
Garnacha,Pingus,4.6,3395.0,6013
Cabernet Sauvignon,Tokaji Aszú 5 Puttonyos,4.5,99.97,5449
Merlot,Tokaji Aszú 5 Puttonyos,4.5,99.97,5449
Furmint,Tokaji Aszú 5 Puttonyos,4.5,99.97,5449
Chardonnay,Guglielmi di Jago Amarone della Valpolicella Classico,4.4,277.6,408
Merlot,Guglielmi di Jago Amarone della Valpolicella Classico,4.4,277.6,408
Sangiovese,Guglielmi di Jago Amarone della Valpolicella Classico,4.4,277.6,408
Chardonnay,Romanée-Saint-Vivant Grand Cru,4.5,3202.5,463
Merlot,Romanée-Saint-Vivant Grand Cru,4.5,3202.5,463
Pinot Noir,Romanée-Saint-Vivant Grand Cru,4.5,3202.5,463
Chardonnay,Bolgheri Superiore,4.6,427.5,47939
Merlot,Bolgheri Superiore,4.6,427.5,47939
Sangiovese,Bolgheri Superiore,4.6,427.5,47939
Chardonnay,Recioto della Valpolicella (Monte Lodoletta),4.6,1025.0,227
Merlot,Recioto della Valpolicella (Monte Lodoletta),4.6,1025.0,227
Sangiovese,Recioto della Valpolicella (Monte Lodoletta),4.6,1025.0,227
Cabernet Sauvignon,Merlot,4.4,178.75,1922
Chardonnay,Merlot,4.4,178.75,1922
Pinot Noir,Merlot,4.4,178.75,1922
Chardonnay,Recioto della Valpolicella Classico,4.7,1025.0,1045
Merlot,Recioto della Valpolicella Classico,4.7,1025.0,1045
Sangiovese,Recioto della Valpolicella Classico,4.7,1025.0,1045
Chardonnay,Brut Champagne,4.6,440.0,146377
Merlot,Brut Champagne,4.6,440.0,146377
Pinot Noir,Brut Champagne,4.6,440.0,146377
Chardonnay,Brunello di Montalcino Riserva,4.6,595.0,3375
Merlot,Brunello di Montalcino Riserva,4.6,595.0,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,595.0,3375
Chardonnay,Brunello di Montalcino Riserva,4.6,695.0,3375
Merlot,Brunello di Montalcino Riserva,4.6,695.0,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,695.0,3375
Chardonnay,Brut Champagne,4.6,250.0,146377
Merlot,Brut Champagne,4.6,250.0,146377
Pinot Noir,Brut Champagne,4.6,250.0,146377
Chardonnay,Vosne-Romanée Premier Cru Aux Reignots,4.6,4114.0,645
Merlot,Vosne-Romanée Premier Cru Aux Reignots,4.6,4114.0,645
Pinot Noir,Vosne-Romanée Premier Cru Aux Reignots,4.6,4114.0,645
Chardonnay,Brunello di Montalcino,4.4,82.5,25989
Merlot,Brunello di Montalcino,4.4,82.5,25989
Sangiovese,Brunello di Montalcino,4.4,82.5,25989
Chardonnay,Le Bourg Saumur Champigny,4.5,961.25,1264
Merlot,Le Bourg Saumur Champigny,4.5,961.25,1264
Pinot Noir,Le Bourg Saumur Champigny,4.5,961.25,1264
Chardonnay,Messorio,4.5,533.75,5514
Merlot,Messorio,4.5,533.75,5514
Sangiovese,Messorio,4.5,533.75,5514
Chardonnay,Barolo Riserva Monprivato Cà d'Morissio,4.6,1686.25,588
Merlot,Barolo Riserva Monprivato Cà d'Morissio,4.6,1686.25,588
Sangiovese,Barolo Riserva Monprivato Cà d'Morissio,4.6,1686.25,588
Chardonnay,Pignan Châteauneuf-du-Pape Réserve Rouge,4.6,961.25,1881
Merlot,Pignan Châteauneuf-du-Pape Réserve Rouge,4.6,961.25,1881
Pinot Noir,Pignan Châteauneuf-du-Pape Réserve Rouge,4.6,961.25,1881
Chardonnay,Sorì Tildìn (Barbaresco) Langhe,4.6,1623.75,3955
Merlot,Sorì Tildìn (Barbaresco) Langhe,4.6,1623.75,3955
Sangiovese,Sorì Tildìn (Barbaresco) Langhe,4.6,1623.75,3955
Chardonnay,Brunello di Montalcino,4.4,82.5,9171
Merlot,Brunello di Montalcino,4.4,82.5,9171
Sangiovese,Brunello di Montalcino,4.4,82.5,9171
Chardonnay,Sorì Tildìn (Barbaresco) Langhe,4.6,1110.0,3955
Merlot,Sorì Tildìn (Barbaresco) Langhe,4.6,1110.0,3955
Sangiovese,Sorì Tildìn (Barbaresco) Langhe,4.6,1110.0,3955
Cabernet Sauvignon,Le Désir,4.5,494.9,1694
Chardonnay,Le Désir,4.5,494.9,1694
Pinot Noir,Le Désir,4.5,494.9,1694
Chardonnay,Campo León Amarone della Valpolicella,4.4,123.75,7778
Merlot,Campo León Amarone della Valpolicella,4.4,123.75,7778
Sangiovese,Campo León Amarone della Valpolicella,4.4,123.75,7778
Chardonnay,Costa Russi (Barbaresco) Langhe,4.6,961.25,2876
Merlot,Costa Russi (Barbaresco) Langhe,4.6,961.25,2876
Sangiovese,Costa Russi (Barbaresco) Langhe,4.6,961.25,2876
Chardonnay,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1537.5,622
Merlot,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1537.5,622
Sangiovese,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1537.5,622
Chardonnay,Vürsù Barbaresco Gallina,4.4,243.75,4262
Merlot,Vürsù Barbaresco Gallina,4.4,243.75,4262
Sangiovese,Vürsù Barbaresco Gallina,4.4,243.75,4262
Chardonnay,Vürsù Barbaresco Gallina,4.4,205.0,4262
Merlot,Vürsù Barbaresco Gallina,4.4,205.0,4262
Sangiovese,Vürsù Barbaresco Gallina,4.4,205.0,4262
Chardonnay,Sancerre 'Clos la Néore',4.4,896.25,699
Merlot,Sancerre 'Clos la Néore',4.4,896.25,699
Pinot Noir,Sancerre 'Clos la Néore',4.4,896.25,699
Chardonnay,Brut Champagne,4.6,397.5,146377
Merlot,Brut Champagne,4.6,397.5,146377
Pinot Noir,Brut Champagne,4.6,397.5,146377
Chardonnay,Brunello di Montalcino Riserva Pian di Conte,4.3,103.75,1118
Merlot,Brunello di Montalcino Riserva Pian di Conte,4.3,103.75,1118
Sangiovese,Brunello di Montalcino Riserva Pian di Conte,4.3,103.75,1118
Chardonnay,La Grande Année Brut Champagne,4.5,293.75,24646
Merlot,La Grande Année Brut Champagne,4.5,293.75,24646
Pinot Noir,La Grande Année Brut Champagne,4.5,293.75,24646
Chardonnay,Les Poyeux Saumur Champigny,4.5,705.0,2005
Merlot,Les Poyeux Saumur Champigny,4.5,705.0,2005
Pinot Noir,Les Poyeux Saumur Champigny,4.5,705.0,2005
Cabernet Sauvignon,Reserve,4.6,331.25,1175
Chardonnay,Reserve,4.6,331.25,1175
Pinot Noir,Reserve,4.6,331.25,1175
Cabernet Sauvignon,Domus Aurea Cabernet Sauvignon,4.4,169.75,9603
Merlot,Domus Aurea Cabernet Sauvignon,4.4,169.75,9603
Carménère,Domus Aurea Cabernet Sauvignon,4.4,169.75,9603
Chardonnay,Amarone della Valpolicella Classico Riserva,4.8,1046.25,587
Merlot,Amarone della Valpolicella Classico Riserva,4.8,1046.25,587
Sangiovese,Amarone della Valpolicella Classico Riserva,4.8,1046.25,587
Chardonnay,Vin Santo di Montepulciano,4.6,310.0,773
Merlot,Vin Santo di Montepulciano,4.6,310.0,773
Sangiovese,Vin Santo di Montepulciano,4.6,310.0,773
Chardonnay,Recioto della Valpolicella Classico Riserva,4.5,1387.5,27
Merlot,Recioto della Valpolicella Classico Riserva,4.5,1387.5,27
Sangiovese,Recioto della Valpolicella Classico Riserva,4.5,1387.5,27
Chardonnay,Sorì San Lorenzo,4.6,1495.0,3857
Merlot,Sorì San Lorenzo,4.6,1495.0,3857
Sangiovese,Sorì San Lorenzo,4.6,1495.0,3857
Chardonnay,Amarone Della Valpolicella Marta Galli,4.2,100.0,1085
Merlot,Amarone Della Valpolicella Marta Galli,4.2,100.0,1085
Sangiovese,Amarone Della Valpolicella Marta Galli,4.2,100.0,1085
Touriga Nacional,30 Year Old Tawny Port,4.4,144.3,602
Touriga Franca,30 Year Old Tawny Port,4.4,144.3,602
Tinta Roriz,30 Year Old Tawny Port,4.4,144.3,602
Chardonnay,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,1433.8,38521
Merlot,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,1433.8,38521
Pinot Noir,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,1433.8,38521
Cabernet Sauvignon,Gran Reserva 890,4.5,198.95,11347
Tempranillo,Gran Reserva 890,4.5,198.95,11347
Garnacha,Gran Reserva 890,4.5,198.95,11347
Chardonnay,Guglielmi di Jago Amarone della Valpolicella Classico,4.4,185.6,408
Merlot,Guglielmi di Jago Amarone della Valpolicella Classico,4.4,185.6,408
Sangiovese,Guglielmi di Jago Amarone della Valpolicella Classico,4.4,185.6,408
Chardonnay,Cerretta Barolo Riserva (Vigna Bricco),4.5,246.25,2065
Merlot,Cerretta Barolo Riserva (Vigna Bricco),4.5,246.25,2065
Sangiovese,Cerretta Barolo Riserva (Vigna Bricco),4.5,246.25,2065
Cabernet Sauvignon,Pingus,4.6,1665.0,6013
Tempranillo,Pingus,4.6,1665.0,6013
Garnacha,Pingus,4.6,1665.0,6013
Chardonnay,Pian delle Vigne Brunello di Montalcino,4.3,96.3,31363
Merlot,Pian delle Vigne Brunello di Montalcino,4.3,96.3,31363
Sangiovese,Pian delle Vigne Brunello di Montalcino,4.3,96.3,31363
Chardonnay,Brunate  Barolo,4.5,597.5,1289
Merlot,Brunate  Barolo,4.5,597.5,1289
Sangiovese,Brunate  Barolo,4.5,597.5,1289
Cabernet Sauvignon,Merlot,4.4,178.75,1922
Chardonnay,Merlot,4.4,178.75,1922
Pinot Noir,Merlot,4.4,178.75,1922
Chardonnay,'Giulio Ferrari' Riserva del Fondatore,4.6,491.25,12592
Merlot,'Giulio Ferrari' Riserva del Fondatore,4.6,491.25,12592
Sangiovese,'Giulio Ferrari' Riserva del Fondatore,4.6,491.25,12592
Cabernet Sauvignon,Dolç de L'Obac,4.4,88.57,440
Tempranillo,Dolç de L'Obac,4.4,88.57,440
Garnacha,Dolç de L'Obac,4.4,88.57,440
Cabernet Sauvignon,Miserere,4.3,227.02,1392
Tempranillo,Miserere,4.3,227.02,1392
Garnacha,Miserere,4.3,227.02,1392
Cabernet Sauvignon,Merlot,4.4,178.75,1922
Chardonnay,Merlot,4.4,178.75,1922
Pinot Noir,Merlot,4.4,178.75,1922
Chardonnay,Pauillac (Premier Grand Cru Classé),4.6,1038.63,73615
Merlot,Pauillac (Premier Grand Cru Classé),4.6,1038.63,73615
Pinot Noir,Pauillac (Premier Grand Cru Classé),4.6,1038.63,73615
Chardonnay,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,520.0,6121
Merlot,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,520.0,6121
Pinot Noir,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,520.0,6121
Merlot,Platinum,4.3,194.9,883
Pinot Noir,Platinum,4.3,194.9,883
Chasselas,Platinum,4.3,194.9,883
Chardonnay,Vosne-Romanée Premier Cru Les Petits Monts,4.5,8349.0,105
Merlot,Vosne-Romanée Premier Cru Les Petits Monts,4.5,8349.0,105
Pinot Noir,Vosne-Romanée Premier Cru Les Petits Monts,4.5,8349.0,105
Chardonnay,Pauillac (Premier Grand Cru Classé),4.6,1750.0,39283
Merlot,Pauillac (Premier Grand Cru Classé),4.6,1750.0,39283
Pinot Noir,Pauillac (Premier Grand Cru Classé),4.6,1750.0,39283
Cabernet Sauvignon,Rioja Reserva,4.4,69.94,13544
Tempranillo,Rioja Reserva,4.4,69.94,13544
Garnacha,Rioja Reserva,4.4,69.94,13544
Cabernet Sauvignon,Almaviva,4.6,220.0,48075
Merlot,Almaviva,4.6,220.0,48075
Carménère,Almaviva,4.6,220.0,48075
Chardonnay,Vigneto Bellavista Chianti Classico,4.4,216.25,1402
Merlot,Vigneto Bellavista Chianti Classico,4.4,216.25,1402
Sangiovese,Vigneto Bellavista Chianti Classico,4.4,216.25,1402
Chardonnay,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,799.0,38521
Merlot,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,799.0,38521
Pinot Noir,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,799.0,38521
Chardonnay,Brunello di Montalcino,4.4,94.95,9257
Merlot,Brunello di Montalcino,4.4,94.95,9257
Sangiovese,Brunello di Montalcino,4.4,94.95,9257
Chardonnay,Échézeaux Grand Cru,4.7,12886.5,359
Merlot,Échézeaux Grand Cru,4.7,12886.5,359
Pinot Noir,Échézeaux Grand Cru,4.7,12886.5,359
Chardonnay,Pessac-Léognan (Grand Cru Classé de Graves),4.5,2635.55,15975
Merlot,Pessac-Léognan (Grand Cru Classé de Graves),4.5,2635.55,15975
Pinot Noir,Pessac-Léognan (Grand Cru Classé de Graves),4.5,2635.55,15975
Chardonnay,Pauillac (Grand Cru Classé),4.4,119.0,47234
Merlot,Pauillac (Grand Cru Classé),4.4,119.0,47234
Pinot Noir,Pauillac (Grand Cru Classé),4.4,119.0,47234
Chardonnay,Pauillac (Premier Grand Cru Classé),4.6,618.75,73615
Merlot,Pauillac (Premier Grand Cru Classé),4.6,618.75,73615
Pinot Noir,Pauillac (Premier Grand Cru Classé),4.6,618.75,73615
Chardonnay,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,1900.0,1206
Merlot,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,1900.0,1206
Pinot Noir,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.5,1900.0,1206
Chardonnay,Sassicaia,4.6,576.25,107646
Merlot,Sassicaia,4.6,576.25,107646
Sangiovese,Sassicaia,4.6,576.25,107646
Chardonnay,La Grande Année Brut Champagne,4.5,241.4,24646
Merlot,La Grande Année Brut Champagne,4.5,241.4,24646
Pinot Noir,La Grande Année Brut Champagne,4.5,241.4,24646
Chardonnay,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,533.75,7737
Merlot,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,533.75,7737
Pinot Noir,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,533.75,7737
Chardonnay,Cristal Brut Champagne (Millésimé),4.6,462.5,42456
Merlot,Cristal Brut Champagne (Millésimé),4.6,462.5,42456
Pinot Noir,Cristal Brut Champagne (Millésimé),4.6,462.5,42456
Chardonnay,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,1242.5,38521
Merlot,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,1242.5,38521
Pinot Noir,Grand Vin Pauillac (Premier Grand Cru Classé),4.6,1242.5,38521
Chardonnay,Montrachet Grand Cru Marquis de Laguiche,4.6,2028.75,1970
Merlot,Montrachet Grand Cru Marquis de Laguiche,4.6,2028.75,1970
Pinot Noir,Montrachet Grand Cru Marquis de Laguiche,4.6,2028.75,1970
Chardonnay,Vacqueyras,4.3,250.0,3412
Merlot,Vacqueyras,4.3,250.0,3412
Pinot Noir,Vacqueyras,4.3,250.0,3412
Chardonnay,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,555.0,6121
Merlot,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,555.0,6121
Pinot Noir,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,555.0,6121
Chardonnay,Vigna Cappella di S. Stefano Perno Barolo,4.4,123.75,2514
Merlot,Vigna Cappella di S. Stefano Perno Barolo,4.4,123.75,2514
Sangiovese,Vigna Cappella di S. Stefano Perno Barolo,4.4,123.75,2514
Chardonnay,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1601.25,622
Merlot,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1601.25,622
Sangiovese,Falletto Barolo Le Rocche del Falletto Riserva,4.6,1601.25,622
Chardonnay,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,149.95,2079
Merlot,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,149.95,2079
Pinot Noir,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,149.95,2079
Chardonnay,Cuvée Annamaria Clementi (Extra Brut),4.5,151.68,7928
Merlot,Cuvée Annamaria Clementi (Extra Brut),4.5,151.68,7928
Sangiovese,Cuvée Annamaria Clementi (Extra Brut),4.5,151.68,7928
Chardonnay,Cuvée Annamaria Clementi (Extra Brut),4.5,141.06,7928
Merlot,Cuvée Annamaria Clementi (Extra Brut),4.5,141.06,7928
Sangiovese,Cuvée Annamaria Clementi (Extra Brut),4.5,141.06,7928
Chardonnay,Brunello di Montalcino Riserva,4.6,1046.25,3375
Merlot,Brunello di Montalcino Riserva,4.6,1046.25,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,1046.25,3375
Chardonnay,Brut Rosé Champagne,4.6,625.0,13747
Merlot,Brut Rosé Champagne,4.6,625.0,13747
Pinot Noir,Brut Rosé Champagne,4.6,625.0,13747
Cabernet Sauvignon,Clos de L'Obac,4.4,96.81,2588
Tempranillo,Clos de L'Obac,4.4,96.81,2588
Garnacha,Clos de L'Obac,4.4,96.81,2588
Chardonnay,Pomerol,4.5,470.0,12214
Merlot,Pomerol,4.5,470.0,12214
Pinot Noir,Pomerol,4.5,470.0,12214
Chardonnay,Il San Lorenzo Bianco,4.5,75.0,673
Merlot,Il San Lorenzo Bianco,4.5,75.0,673
Sangiovese,Il San Lorenzo Bianco,4.5,75.0,673
Chardonnay,Brunello di Montalcino Riserva,4.6,720.0,1589
Merlot,Brunello di Montalcino Riserva,4.6,720.0,1589
Sangiovese,Brunello di Montalcino Riserva,4.6,720.0,1589
Cabernet Sauvignon,Pingus,4.6,2668.75,6013
Tempranillo,Pingus,4.6,2668.75,6013
Garnacha,Pingus,4.6,2668.75,6013
Chardonnay,Poggio Al Vento Brunello di Montalcino Riserva,4.4,353.75,4542
Merlot,Poggio Al Vento Brunello di Montalcino Riserva,4.4,353.75,4542
Sangiovese,Poggio Al Vento Brunello di Montalcino Riserva,4.4,353.75,4542
Cabernet Sauvignon,Son Negre,4.5,208.3,521
Tempranillo,Son Negre,4.5,208.3,521
Garnacha,Son Negre,4.5,208.3,521
Chardonnay,Barolo Riserva Leon,4.4,196.25,948
Merlot,Barolo Riserva Leon,4.4,196.25,948
Sangiovese,Barolo Riserva Leon,4.4,196.25,948
Chardonnay,Vin Santo di Montepulciano,4.6,353.75,773
Merlot,Vin Santo di Montepulciano,4.6,353.75,773
Sangiovese,Vin Santo di Montepulciano,4.6,353.75,773
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.5,293.7,15671
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.5,293.7,15671
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.5,293.7,15671
Chardonnay,Pauillac (Premier Grand Cru Classé),4.6,1665.0,73615
Merlot,Pauillac (Premier Grand Cru Classé),4.6,1665.0,73615
Pinot Noir,Pauillac (Premier Grand Cru Classé),4.6,1665.0,73615
Chardonnay,Belle Epoque Brut Champagne,4.5,265.0,20992
Merlot,Belle Epoque Brut Champagne,4.5,265.0,20992
Pinot Noir,Belle Epoque Brut Champagne,4.5,265.0,20992
Chardonnay,Brunello di Montalcino Riserva,4.4,126.25,306
Merlot,Brunello di Montalcino Riserva,4.4,126.25,306
Sangiovese,Brunello di Montalcino Riserva,4.4,126.25,306
Chardonnay,Cos d'Estournel,4.4,166.11,43704
Merlot,Cos d'Estournel,4.4,166.11,43704
Pinot Noir,Cos d'Estournel,4.4,166.11,43704
Chardonnay,Vin de Pays de l'Hérault,4.5,683.75,8933
Merlot,Vin de Pays de l'Hérault,4.5,683.75,8933
Pinot Noir,Vin de Pays de l'Hérault,4.5,683.75,8933
Chardonnay,Arborina Barolo,4.4,420.0,2527
Merlot,Arborina Barolo,4.4,420.0,2527
Sangiovese,Arborina Barolo,4.4,420.0,2527
Chardonnay,Madonna delle Grazie Brunello di Montalcino,4.5,491.25,2747
Merlot,Madonna delle Grazie Brunello di Montalcino,4.5,491.25,2747
Sangiovese,Madonna delle Grazie Brunello di Montalcino,4.5,491.25,2747
Chardonnay,Madonna delle Grazie Brunello di Montalcino,4.5,1046.25,2747
Merlot,Madonna delle Grazie Brunello di Montalcino,4.5,1046.25,2747
Sangiovese,Madonna delle Grazie Brunello di Montalcino,4.5,1046.25,2747
Chardonnay,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.4,470.0,24916
Merlot,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.4,470.0,24916
Pinot Noir,Saint-Émilion Grand Cru (Premier Grand Cru Classé),4.4,470.0,24916
Chardonnay,Sorì San Lorenzo,4.6,747.5,3857
Merlot,Sorì San Lorenzo,4.6,747.5,3857
Sangiovese,Sorì San Lorenzo,4.6,747.5,3857
Chardonnay,Pessac-Léognan (Grand Cru Classé de Graves),4.5,865.65,15975
Merlot,Pessac-Léognan (Grand Cru Classé de Graves),4.5,865.65,15975
Pinot Noir,Pessac-Léognan (Grand Cru Classé de Graves),4.5,865.65,15975
Chardonnay,Cà Bertoldi Amarone della Valpolicella Classico,4.3,57.9,3708
Merlot,Cà Bertoldi Amarone della Valpolicella Classico,4.3,57.9,3708
Sangiovese,Cà Bertoldi Amarone della Valpolicella Classico,4.3,57.9,3708
Chardonnay,Redigaffi Toscana,4.5,242.5,5212
Merlot,Redigaffi Toscana,4.5,242.5,5212
Sangiovese,Redigaffi Toscana,4.5,242.5,5212
Cabernet Sauvignon,Trasnocho,4.5,103.54,3399
Tempranillo,Trasnocho,4.5,103.54,3399
Garnacha,Trasnocho,4.5,103.54,3399
Chardonnay,Brut Champagne (Gold),4.4,329.0,3874
Merlot,Brut Champagne (Gold),4.4,329.0,3874
Pinot Noir,Brut Champagne (Gold),4.4,329.0,3874
Cabernet Sauvignon,Tokaji Aszú 5 Puttonyos,4.5,72.48,5449
Merlot,Tokaji Aszú 5 Puttonyos,4.5,72.48,5449
Furmint,Tokaji Aszú 5 Puttonyos,4.5,72.48,5449
Chardonnay,Ca’ del Merlo Rosso Veneto,4.5,130.0,2198
Merlot,Ca’ del Merlo Rosso Veneto,4.5,130.0,2198
Sangiovese,Ca’ del Merlo Rosso Veneto,4.5,130.0,2198
Chardonnay,Brunello di Montalcino Riserva,4.6,521.0,3375
Merlot,Brunello di Montalcino Riserva,4.6,521.0,3375
Sangiovese,Brunello di Montalcino Riserva,4.6,521.0,3375
Chardonnay,Barolo Riserva Speciale Granbussia,4.5,1046.25,56
Merlot,Barolo Riserva Speciale Granbussia,4.5,1046.25,56
Sangiovese,Barolo Riserva Speciale Granbussia,4.5,1046.25,56
Chardonnay,Ca’ del Merlo Rosso Veneto,4.5,97.55,2198
Merlot,Ca’ del Merlo Rosso Veneto,4.5,97.55,2198
Sangiovese,Ca’ del Merlo Rosso Veneto,4.5,97.55,2198
Chardonnay,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,353.28,7737
Merlot,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,353.28,7737
Pinot Noir,R.D Extra Brut Champagne (Récemment Dégorgé),4.6,353.28,7737
Chardonnay,Brunello di Montalcino Riserva,4.4,121.25,330
Merlot,Brunello di Montalcino Riserva,4.4,121.25,330
Sangiovese,Brunello di Montalcino Riserva,4.4,121.25,330
Chardonnay,Château Margaux (Premier Grand Cru Classé),4.6,1046.25,45350
Merlot,Château Margaux (Premier Grand Cru Classé),4.6,1046.25,45350
Pinot Noir,Château Margaux (Premier Grand Cru Classé),4.6,1046.25,45350
Chardonnay,Barolo Riserva Speciale Granbussia,4.5,1046.25,56
Merlot,Barolo Riserva Speciale Granbussia,4.5,1046.25,56
Sangiovese,Barolo Riserva Speciale Granbussia,4.5,1046.25,56
Chardonnay,Barolo Riserva Speciale Granbussia,4.5,2348.75,56
Merlot,Barolo Riserva Speciale Granbussia,4.5,2348.75,56
Sangiovese,Barolo Riserva Speciale Granbussia,4.5,2348.75,56
Chardonnay,'Giulio Ferrari' Riserva del Fondatore,4.6,287.5,12592
Merlot,'Giulio Ferrari' Riserva del Fondatore,4.6,287.5,12592
Sangiovese,'Giulio Ferrari' Riserva del Fondatore,4.6,287.5,12592
Chardonnay,Vin Santo di Montepulciano Occhio di Pernice,4.4,420.0,1867
Merlot,Vin Santo di Montepulciano Occhio di Pernice,4.4,420.0,1867
Sangiovese,Vin Santo di Montepulciano Occhio di Pernice,4.4,420.0,1867
Chardonnay,Graticciaia,4.4,111.25,2451
Merlot,Graticciaia,4.4,111.25,2451
Sangiovese,Graticciaia,4.4,111.25,2451
Chardonnay,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,474.0,6121
Merlot,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,474.0,6121
Pinot Noir,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,474.0,6121
Chardonnay,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,474.0,6121
Merlot,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,474.0,6121
Pinot Noir,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,474.0,6121
Chardonnay,Barolo Cascina Francia,4.5,420.0,6045
Merlot,Barolo Cascina Francia,4.5,420.0,6045
Sangiovese,Barolo Cascina Francia,4.5,420.0,6045
Chardonnay,Tenuta Montebello Picconero,4.4,100.15,2011
Merlot,Tenuta Montebello Picconero,4.4,100.15,2011
Sangiovese,Tenuta Montebello Picconero,4.4,100.15,2011
Chardonnay,Lodovico,4.6,532.5,3860
Merlot,Lodovico,4.6,532.5,3860
Sangiovese,Lodovico,4.6,532.5,3860
Chardonnay,Barolo Cannubi Boschis,4.4,555.0,4298
Merlot,Barolo Cannubi Boschis,4.4,555.0,4298
Sangiovese,Barolo Cannubi Boschis,4.4,555.0,4298
Chardonnay,Vin Santo di Montepulciano,4.6,287.5,773
Merlot,Vin Santo di Montepulciano,4.6,287.5,773
Sangiovese,Vin Santo di Montepulciano,4.6,287.5,773
Chardonnay,Falletto Barolo Le Rocche del Falletto Riserva,4.6,747.5,622
Merlot,Falletto Barolo Le Rocche del Falletto Riserva,4.6,747.5,622
Sangiovese,Falletto Barolo Le Rocche del Falletto Riserva,4.6,747.5,622
